DATE,ACMTP10,10year yield,Rolling mean 10yr,Standard dev,buy,sell
24-Mar-2011,2.196662232,2.48,2.09339737,0.301089114,0,1
25-Mar-2011,2.183256807,2.52,2.099156015,0.296060752,0,1
28-Mar-2011,2.150235785,2.53,2.104425792,0.291215344,0,1
29-Mar-2011,2.175902708,2.54,2.110189505,0.285628779,0,1
30-Mar-2011,2.173454737,2.50,2.115744057,0.280228364,0,1
31-Mar-2011,2.149258617,2.50,2.121950384,0.272484005,0,1
01-Apr-2011,2.102303442,2.41,2.12743467,0.265255113,0,1
04-Apr-2011,2.144051006,2.41,2.133163933,0.257967322,0,1
05-Apr-2011,2.141108528,2.41,2.138682174,0.250838642,0,1
06-Apr-2011,2.20274149,,2.144349106,0.244404793,0,1
07-Apr-2011,2.284422356,2.44,2.150278584,0.238995462,0,1
08-Apr-2011,2.284493181,2.46,2.155079277,0.235809725,0,1
11-Apr-2011,2.297613218,2.52,2.160589131,0.231270107,0,1
12-Apr-2011,2.285796157,2.59,2.166258974,0.225820974,0,1
13-Apr-2011,2.256164626,2.52,2.171528615,0.220368594,0,1
14-Apr-2011,2.254558548,2.50,2.1760203,0.216454974,0,1
15-Apr-2011,2.206376919,2.51,2.180018838,0.212477572,0,1
18-Apr-2011,2.232269922,2.57,2.184643682,0.207422868,0,1
19-Apr-2011,2.212314495,2.59,2.188330263,0.20389131,0,1
20-Apr-2011,2.230102999,2.59,2.191561189,0.201420319,0,1
21-Apr-2011,2.209570221,2.67,2.194523667,0.199014801,0,1
25-Apr-2011,2.179825806,2.75,2.197533839,0.195989925,0,1
26-Apr-2011,2.175075823,2.69,2.200080577,0.193662888,0,1
27-Apr-2011,2.254073076,2.63,2.204039834,0.189799226,0,1
28-Apr-2011,2.25831001,2.66,2.207029903,0.187776793,0,1
29-Apr-2011,2.253516561,2.63,2.211686763,0.181798316,0,1
02-May-2011,2.249628608,2.67,2.2162151,0.17576998,0,1
03-May-2011,2.211496943,2.53,2.220767723,0.168293787,0,1
04-May-2011,2.150354615,2.58,2.224210204,0.162443688,0,1
05-May-2011,2.094681687,2.60,2.22732666,0.156169022,0,1
06-May-2011,2.121157574,2.72,2.230402102,0.150253669,0,1
09-May-2011,2.115947369,2.65,2.231966004,0.148043027,0,1
10-May-2011,2.151995406,,2.234686181,0.143440461,0,1
11-May-2011,2.138100481,2.76,2.23636836,0.141075202,0,1
12-May-2011,2.160791231,2.92,2.237966363,0.139093687,0,1
13-May-2011,2.113815037,2.85,2.239901627,0.135666878,0,1
16-May-2011,2.093991084,2.89,2.241826287,0.131860293,0,1
17-May-2011,2.075209619,2.90,2.243786538,0.127513008,0,1
18-May-2011,2.087160085,2.88,2.244859744,0.125618556,0,1
19-May-2011,2.105194392,2.80,2.246605199,0.122133644,0,1
20-May-2011,2.104122789,2.77,2.248733155,0.117271576,0,1
23-May-2011,2.076157184,2.93,2.250562995,0.112726181,0,1
24-May-2011,2.064883996,,2.251364005,0.111035771,0,1
25-May-2011,2.096157391,2.87,2.252387673,0.108998401,0,1
26-May-2011,2.073165937,2.84,2.252360401,0.109043195,0,1
27-May-2011,2.108685717,2.81,2.252709281,0.108510247,0,1
31-May-2011,2.109286775,2.97,2.251738484,0.109271623,0,1
01-Jun-2011,2.014090314,3.01,2.249469654,0.111353598,0,0
02-Jun-2011,2.091872771,3.03,2.24865771,0.112148357,0,1
03-Jun-2011,2.068174895,2.95,2.247070311,0.113347269,0,1
06-Jun-2011,2.093200507,3.15,2.245404685,0.114131404,0,1
07-Jun-2011,2.130617897,3.26,2.242600551,0.112763927,0,1
08-Jun-2011,2.104409462,3.23,2.23907264,0.110364436,0,1
09-Jun-2011,2.114158821,3.32,2.236322116,0.109316678,0,1
10-Jun-2011,2.082251482,3.29,2.234377125,0.109967797,0,1
13-Jun-2011,2.108447309,3.49,2.232583593,0.110253943,0,1
14-Jun-2011,2.198123274,3.53,2.231923722,0.110220975,0,1
15-Jun-2011,2.117136597,3.47,2.230600384,0.110640597,0,1
16-Jun-2011,2.03968038,3.33,2.228492529,0.111851874,0,1
17-Jun-2011,2.06194734,3.36,2.227378574,0.112843242,0,1
20-Jun-2011,2.082179615,3.35,2.22527328,0.113178166,0,1
21-Jun-2011,2.125452193,3.36,2.224441036,0.113544405,0,1
22-Jun-2011,2.145251905,3.41,2.223606433,0.113756905,0,1
23-Jun-2011,2.092181798,,2.223049333,0.114238471,0,1
24-Jun-2011,2.085971895,3.36,2.221796786,0.114914215,0,1
27-Jun-2011,2.129263753,3.50,2.220712182,0.115170094,0,1
28-Jun-2011,2.182835904,3.35,2.219133853,0.114371145,0,1
29-Jun-2011,2.283042998,3.38,2.218903456,0.114212895,0,1
30-Jun-2011,2.314394963,3.30,2.219044485,0.114321122,0,1
01-Jul-2011,2.319410038,3.36,2.219343487,0.114537914,0,1
05-Jul-2011,2.329546633,3.36,2.219320459,0.114515287,0,1
06-Jul-2011,2.309453575,3.50,2.219057211,0.114269164,0,1
07-Jul-2011,2.299619997,3.44,2.218755252,0.1140055,0,1
08-Jul-2011,2.226087146,3.34,2.217720116,0.113363159,0,1
11-Jul-2011,2.160082508,3.32,2.215834955,0.112413154,0,1
12-Jul-2011,2.114768805,3.37,2.213674769,0.111837607,0,1
13-Jul-2011,2.095211978,3.40,2.210755781,0.110296879,0,1
14-Jul-2011,2.16377163,3.34,2.208729559,0.10888734,0,1
15-Jul-2011,2.147365006,3.35,2.206693916,0.107716139,0,1
18-Jul-2011,2.178903846,,2.205726537,0.107437422,0,1
19-Jul-2011,2.071694239,3.39,2.202737581,0.106116375,0,1
20-Jul-2011,2.137848348,3.37,2.200342923,0.104280294,0,1
21-Jul-2011,2.205774078,3.47,2.199094005,0.103297524,0,1
22-Jul-2011,2.151581592,3.44,2.196685595,0.100962415,0,1
25-Jul-2011,2.193675407,3.43,2.194353782,0.097693997,0,1
26-Jul-2011,2.159811112,3.35,2.192149529,0.095419241,0,1
27-Jul-2011,2.148056881,3.45,2.189672005,0.092607744,0,1
28-Jul-2011,2.137349326,3.42,2.186638889,0.08816878,0,1
29-Jul-2011,2.014316064,3.36,2.182778155,0.085421351,0,1
01-Aug-2011,1.943564809,3.42,2.178326701,0.083824706,0,0
02-Aug-2011,1.814017854,3.48,2.173463623,0.087829619,0,0
03-Aug-2011,1.747546694,3.52,2.168078508,0.093815731,0,0
04-Aug-2011,1.568890432,3.58,2.161950615,0.107818183,0,0
05-Aug-2011,1.680060612,3.68,2.157046161,0.116001485,0,0
08-Aug-2011,1.440821845,3.68,2.150275053,0.132826581,0,0
09-Aug-2011,1.284730196,3.75,2.142144526,0.154174799,0,0
10-Aug-2011,1.202866585,3.65,2.133256322,0.175976756,0,0
11-Aug-2011,1.460215524,3.70,2.126231434,0.185693135,0,0
12-Aug-2011,1.3216632,3.64,2.118679762,0.199442678,0,0
15-Aug-2011,1.373629904,3.62,2.111543305,0.210443769,0,0
16-Aug-2011,1.320772277,3.61,2.104453824,0.222397073,0,0
17-Aug-2011,1.202180191,3.62,2.096564115,0.237112232,0,0
18-Aug-2011,1.057035798,3.58,2.087239942,0.255269332,0,0
19-Aug-2011,1.000381199,3.59,2.07732453,0.27367997,0,0
22-Aug-2011,1.026993778,,2.067259213,0.289587003,0,0
23-Aug-2011,1.092576434,3.46,2.057428581,0.302313247,0,0
24-Aug-2011,1.298533354,3.49,2.049406665,0.309546899,0,0
25-Aug-2011,1.246550135,3.46,2.040826991,0.317379569,0,0
26-Aug-2011,1.229083151,3.42,2.031589707,0.324716878,0,0
29-Aug-2011,1.340043588,3.42,2.023734121,0.329951008,0,0
30-Aug-2011,1.209669637,3.41,2.015166793,0.337605797,0,0
31-Aug-2011,1.296940695,3.46,2.006925355,0.342969456,0,0
01-Sep-2011,1.187098384,3.58,1.997829159,0.350103169,0,0
02-Sep-2011,0.93209025,3.49,1.987090182,0.362743446,0,0
06-Sep-2011,0.868241988,3.51,1.976307731,0.376467246,0,0
07-Sep-2011,0.98027479,3.56,1.966298319,0.386794382,0,0
08-Sep-2011,0.929980458,3.48,1.95601406,0.39774277,0,0
09-Sep-2011,0.852197975,3.37,1.945281517,0.409923304,0,0
12-Sep-2011,0.811127494,3.40,1.934224255,0.422387278,0,0
13-Sep-2011,0.896829671,3.36,1.923675553,0.432323756,0,0
14-Sep-2011,0.917288872,3.33,1.913014108,0.441218787,0,0
15-Sep-2011,1.019708511,3.22,1.903317873,0.447963552,0,1
16-Sep-2011,1.016127676,3.25,1.893866972,0.454624321,0,1
19-Sep-2011,0.89068238,3.28,1.883156802,0.462986104,0,0
20-Sep-2011,0.863711516,3.34,1.872242275,0.47144584,0,0
21-Sep-2011,0.675523364,3.34,1.859961148,0.483217328,0,0
22-Sep-2011,0.437838689,3.36,1.846090609,0.499806642,0,0
23-Sep-2011,0.578908717,3.42,1.833047756,0.512233127,0,0
26-Sep-2011,0.675555708,3.46,1.820834816,0.522200726,0,0
27-Sep-2011,0.805594797,3.47,1.809191927,0.529143361,0,1
28-Sep-2011,0.83733803,3.50,1.797132891,0.534682318,0,1
29-Sep-2011,0.775049408,3.47,1.784554193,0.540840338,0,1
30-Sep-2011,0.680377668,3.47,1.77107723,0.548049751,0,1
03-Oct-2011,0.515306641,3.46,1.756323151,0.557821146,0,0
04-Oct-2011,0.516377286,3.45,1.741824923,0.567250243,0,0
05-Oct-2011,0.639918724,3.50,1.728369591,0.574094418,0,1
06-Oct-2011,0.748140702,3.56,1.716217623,0.579301093,0,1
07-Oct-2011,0.834972999,3.58,1.704573481,0.582873156,0,1
11-Oct-2011,0.923752205,3.59,1.693835462,0.585304898,0,1
12-Oct-2011,1.037565362,3.59,1.683897649,0.586246381,0,1
13-Oct-2011,1.005826491,3.52,1.673866451,0.587473348,0,1
14-Oct-2011,1.119676846,3.49,1.665031876,0.587771983,0,1
17-Oct-2011,1.009097091,3.51,1.655315387,0.5889059,0,1
18-Oct-2011,1.044639712,3.43,1.645236776,0.588921772,0,1
19-Oct-2011,1.027663213,3.40,1.634981386,0.58887124,0,1
20-Oct-2011,1.056409707,3.39,1.625005495,0.588444526,0,1
21-Oct-2011,1.117669036,3.43,1.615572499,0.587419416,0,1
24-Oct-2011,1.127741339,3.42,1.606541202,0.586510779,0,1
25-Oct-2011,0.993183211,,1.596898107,0.587007141,0,1
26-Oct-2011,1.087185005,3.39,1.588502301,0.587032624,0,1
27-Oct-2011,1.346206847,3.34,1.582044379,0.585383949,0,1
28-Oct-2011,1.266127444,3.39,1.574962546,0.584009487,0,1
31-Oct-2011,1.074697283,3.34,1.565985061,0.583344527,0,1
01-Nov-2011,0.851038809,3.32,1.555259548,0.584567909,0,1
02-Nov-2011,0.890945665,3.31,1.544677501,0.585007678,0,1
03-Nov-2011,0.972103471,3.28,1.535163238,0.584957838,0,1
04-Nov-2011,0.951916998,3.25,1.525645954,0.585080064,0,1
07-Nov-2011,0.882050662,3.18,1.515702963,0.585800137,0,1
08-Nov-2011,0.974348043,3.19,1.506429529,0.585485768,0,1
09-Nov-2011,0.820925072,3.17,1.495727285,0.586186142,0,1
10-Nov-2011,0.897833002,3.23,1.48567487,0.586008399,0,1
14-Nov-2011,0.88864357,3.19,1.475778923,0.5859799,0,1
15-Nov-2011,0.8939082,3.22,1.466020791,0.585837209,0,1
16-Nov-2011,0.817058558,3.18,1.455361635,0.585912122,0,1
17-Nov-2011,0.7285067,3.15,1.444156141,0.586854864,0,1
18-Nov-2011,0.766740302,3.12,1.432973262,0.586871229,0,1
21-Nov-2011,0.714115628,3.18,1.421346836,0.587179975,0,1
22-Nov-2011,0.687712384,3.17,1.410293687,0.588410995,0,1
23-Nov-2011,0.590999009,3.15,1.397786405,0.589751367,0,1
25-Nov-2011,0.70218354,3.13,1.386403144,0.589885956,0,1
28-Nov-2011,0.734942934,3.12,1.375084331,0.589240727,0,1
29-Nov-2011,0.781766286,3.13,1.363843901,0.587570022,0,1
30-Nov-2011,0.925870433,3.07,1.354022742,0.584931182,0,1
01-Dec-2011,0.96533478,3.07,1.344449209,0.581778403,0,1
02-Dec-2011,0.87850897,,1.334418021,0.579322556,0,1
05-Dec-2011,0.857776604,3.05,1.323995765,0.576523711,0,1
06-Dec-2011,0.938665219,2.96,1.313500281,0.571922405,0,1
07-Dec-2011,0.884013294,3.04,1.303224254,0.56842913,0,1
08-Dec-2011,0.835390446,2.99,1.293188504,0.565943136,0,1
09-Dec-2011,0.956806434,3.01,1.283978997,0.562308337,0,1
12-Dec-2011,0.89781665,3.01,1.274109306,0.558562058,0,1
13-Dec-2011,0.776870124,2.98,1.262871122,0.554843483,0,1
14-Dec-2011,0.665830925,3.01,1.250542613,0.551498537,0,1
15-Dec-2011,0.682661739,2.99,1.238796613,0.548424034,0,1
16-Dec-2011,0.615457379,3.00,1.226542325,0.545757721,0,1
19-Dec-2011,0.525593367,3.11,1.213178405,0.543095079,0,1
20-Dec-2011,0.688625478,2.98,1.200726652,0.537779703,0,1
21-Dec-2011,0.722462824,2.93,1.187721817,0.530202646,0,1
22-Dec-2011,0.707643618,2.94,1.174332223,0.521731406,0,1
23-Dec-2011,0.771387639,2.97,1.161432036,0.512232114,0,1
27-Dec-2011,0.761662305,2.99,1.148366333,0.50208193,0,1
28-Dec-2011,0.630033219,3.01,1.134371164,0.492765369,0,1
29-Dec-2011,0.609121515,2.93,1.120283676,0.483245113,0,1
30-Dec-2011,0.628579211,2.88,1.10697111,0.474450411,0,1
03-Jan-2012,0.727403778,2.95,1.095032121,0.465672035,0,1
04-Jan-2012,0.787024956,3.05,1.083967589,0.456930916,0,1
05-Jan-2012,0.809107466,3.14,1.073250051,0.448008352,0,1
06-Jan-2012,0.764933549,3.18,1.061593067,0.437469635,0,1
09-Jan-2012,0.766718803,3.22,1.050087682,0.426696784,0,1
10-Jan-2012,0.797584733,,1.038576689,0.414444842,0,1
11-Jan-2012,0.715817115,3.16,1.027277713,0.404403291,0,1
12-Jan-2012,0.732399709,3.12,1.015565641,0.392135136,0,1
13-Jan-2012,0.657509869,3.17,1.00266344,0.377856155,0,1
17-Jan-2012,0.631618208,3.03,0.989997078,0.364249739,0,1
18-Jan-2012,0.69660981,2.94,0.977521531,0.347949874,0,1
19-Jan-2012,0.825321951,2.92,0.966400788,0.330745786,0,1
20-Jan-2012,0.887162984,2.92,0.955893339,0.31241078,0,1
23-Jan-2012,0.944057542,2.98,0.945949241,0.292868953,0,1
24-Jan-2012,0.934804325,2.94,0.93695331,0.275862283,0,1
25-Jan-2012,0.892113209,2.94,0.928191213,0.259855017,0,1
26-Jan-2012,0.834260675,2.91,0.92002657,0.246855275,0,1
27-Jan-2012,0.783497976,2.96,0.911992831,0.235105398,0,1
30-Jan-2012,0.689144815,3.03,0.904661617,0.228060298,0,1
31-Jan-2012,0.62443037,2.99,0.895864699,0.218038777,0,1
01-Feb-2012,0.691068626,3.03,0.889616755,0.212975061,0,1
02-Feb-2012,0.662688909,2.99,0.884433078,0.210836748,0,1
03-Feb-2012,0.806839699,3.01,0.881132854,0.208901043,0,1
06-Feb-2012,0.755241419,2.98,0.875258069,0.202287095,0,1
07-Feb-2012,0.841592254,2.82,0.871257478,0.198087992,0,1
08-Feb-2012,0.832137666,2.77,0.866745043,0.192640483,0,1
09-Feb-2012,0.86136742,2.66,0.862916669,0.188051971,0,1
10-Feb-2012,0.756348418,2.64,0.859201404,0.185682081,0,1
13-Feb-2012,0.776333847,2.47,0.856862221,0.184935473,0,1
14-Feb-2012,0.6767517,2.58,0.854165309,0.185184525,0,1
15-Feb-2012,0.714690939,2.40,0.851562785,0.184929564,0,1
16-Feb-2012,0.761705611,2.20,0.848805528,0.183768871,0,1
17-Feb-2012,0.7964035,2.17,0.844621113,0.179099955,0,1
21-Feb-2012,0.828764442,2.34,0.841139566,0.175240254,0,1
22-Feb-2012,0.782047124,2.24,0.837414265,0.171638539,0,1
23-Feb-2012,0.732521252,2.29,0.832351579,0.165539744,0,1
24-Feb-2012,0.700896366,2.23,0.828111802,0.162277899,0,1
27-Feb-2012,0.646917907,2.17,0.822694945,0.157268424,0,1
28-Feb-2012,0.667461684,2.08,0.81836464,0.15427594,0,1
29-Feb-2012,0.713295449,2.07,0.81654135,0.15421348,0,1
01-Mar-2012,0.812023474,2.10,0.816072862,0.154140474,0,1
02-Mar-2012,0.773589204,2.15,0.814350482,0.153443434,0,1
05-Mar-2012,0.768002585,2.29,0.813000666,0.153129835,0,1
06-Mar-2012,0.714604379,2.23,0.811854053,0.153348848,0,1
07-Mar-2012,0.731561695,2.19,0.811191005,0.153523929,0,1
08-Mar-2012,0.78579786,2.28,0.81026574,0.153337934,0,1
09-Mar-2012,0.795736005,2.19,0.809252799,0.153026173,0,1
12-Mar-2012,0.7740957,2.23,0.807206026,0.151825471,0,1
13-Mar-2012,0.884296392,2.15,0.806107432,0.150774351,0,1
14-Mar-2012,1.043799517,2.02,0.807383408,0.152137845,0,1
15-Mar-2012,1.082602161,,0.809207497,0.154118206,0,1
16-Mar-2012,1.104303066,1.98,0.812780661,0.155952374,0,1
19-Mar-2012,1.179471939,2.05,0.818960938,0.155663759,1,1
20-Mar-2012,1.147950779,2.00,0.823702955,0.156951643,1,1
21-Mar-2012,1.079018241,1.93,0.827065143,0.158068864,0,1
22-Mar-2012,1.074001866,1.94,0.829301868,0.159653578,0,1
23-Mar-2012,1.021419109,2.00,0.830835877,0.160612918,0,1
26-Mar-2012,1.040777818,2.03,0.833050281,0.161665691,0,1
27-Mar-2012,0.992965336,2.09,0.835655178,0.161703362,0,1
28-Mar-2012,0.998087831,2.08,0.839678355,0.15965899,0,1
29-Mar-2012,0.950553729,1.97,0.843296492,0.157171079,0,1
30-Mar-2012,1.042871064,1.95,0.846654428,0.157093919,0,1
02-Apr-2012,1.0366645,1.88,0.849058793,0.157779939,0,1
03-Apr-2012,1.099307175,1.72,0.851261578,0.159418327,0,1
04-Apr-2012,1.05342563,1.84,0.852342189,0.1603506,0,1
05-Apr-2012,0.981405922,1.91,0.851874194,0.159886751,0,1
06-Apr-2012,0.832126934,2.00,0.850426698,0.159266338,0,1
09-Apr-2012,0.797574826,2.03,0.847742514,0.15739367,0,1
10-Apr-2012,0.760555175,1.99,0.845671332,0.156887019,0,1
11-Apr-2012,0.813939623,1.92,0.843748831,0.155838363,0,1
12-Apr-2012,0.871842803,1.80,0.842450327,0.154939627,0,1
13-Apr-2012,0.789287768,1.81,0.840224311,0.153754177,0,1
16-Apr-2012,0.750712889,1.92,0.837166343,0.151826855,0,1
17-Apr-2012,0.812409678,2.01,0.83453858,0.149465893,0,1
18-Apr-2012,0.772016395,2.10,0.832695523,0.148855567,0,1
19-Apr-2012,0.734270605,,0.829754569,0.147263106,0,1
20-Apr-2012,0.75209794,2.18,0.824803662,0.13953857,0,1
23-Apr-2012,0.71554652,2.24,0.820215488,0.133840956,0,1
24-Apr-2012,0.754552992,2.19,0.817547618,0.13190241,0,1
25-Apr-2012,0.784274873,2.26,0.816991252,0.131900762,0,1
26-Apr-2012,0.750475497,2.18,0.815820668,0.131862233,0,1
27-Apr-2012,0.727082439,2.19,0.813778826,0.131317821,0,1
30-Apr-2012,0.717015333,2.18,0.811821312,0.130991732,0,1
01-May-2012,0.750984252,2.20,0.810729092,0.130947647,0,1
02-May-2012,0.703598732,2.23,0.808472847,0.130436305,0,1
03-May-2012,0.715331474,2.25,0.807592901,0.130707489,0,1
04-May-2012,0.646469893,2.14,0.805498208,0.131262138,0,1
07-May-2012,0.653987982,2.23,0.803542745,0.131760014,0,1
08-May-2012,0.598064492,2.42,0.801077381,0.132818492,0,1
09-May-2012,0.574884777,2.34,0.799059266,0.13440402,0,1
10-May-2012,0.603781812,2.17,0.798019892,0.135432529,0,1
11-May-2012,0.539793971,2.01,0.796128672,0.137442652,0,1
14-May-2012,0.450698882,2.03,0.793933533,0.140825441,0,0
15-May-2012,0.399139229,2.09,0.791528757,0.145054914,0,0
16-May-2012,0.373329206,2.06,0.789714842,0.148893801,0,0
17-May-2012,0.249705206,2.04,0.785944189,0.156656152,0,0
18-May-2012,0.256078799,2.10,0.781953654,0.163897952,0,0
21-May-2012,0.310533538,2.00,0.778026715,0.169453608,0,0
22-May-2012,0.360434855,2.04,0.773314752,0.173129606,0,0
23-May-2012,0.285907133,,0.767652855,0.177842746,0,0
24-May-2012,0.328206501,2.04,0.763067001,0.182006497,0,0
25-May-2012,0.305700207,2.06,0.758466364,0.186514064,0,0
29-May-2012,0.284950368,2.01,0.75301874,0.190706264,0,0
30-May-2012,0.159748696,1.96,0.746983202,0.197852654,0,0
31-May-2012,0.106643742,2.01,0.740910313,0.206127321,0,0
01-Jun-2012,-0.08648634,1.97,0.732216206,0.218571216,0,0
04-Jun-2012,-0.007591065,1.94,0.724671142,0.228220956,0,0
05-Jun-2012,0.080240621,1.89,0.718865896,0.235622073,0,0
06-Jun-2012,0.199537326,,0.714980116,0.240302525,0,0
07-Jun-2012,0.199697927,1.97,0.710955418,0.244849784,0,0
08-Jun-2012,0.186814233,1.97,0.707383391,0.249340165,0,0
11-Jun-2012,0.101885332,2.00,0.703852491,0.254874756,0,0
12-Jun-2012,0.184616273,2.08,0.699652414,0.259243134,0,1
13-Jun-2012,0.085900475,2.11,0.694347728,0.265216381,0,0
14-Jun-2012,0.134938367,2.05,0.689575184,0.270083344,0,0
15-Jun-2012,0.10810509,2.04,0.68404783,0.275134871,0,0
18-Jun-2012,0.089443606,2.08,0.678446007,0.280335468,0,0
19-Jun-2012,0.1497836,2.02,0.674443927,0.28443054,0,1
20-Jun-2012,0.148498215,1.99,0.6706054,0.288399975,0,1
21-Jun-2012,0.115982676,2.07,0.666333762,0.292790421,0,1
22-Jun-2012,0.204693802,2.03,0.661977845,0.295747543,0,1
25-Jun-2012,0.128940373,1.96,0.656493807,0.299487092,0,1
26-Jun-2012,0.152440384,1.92,0.651021582,0.302657629,0,1
27-Jun-2012,0.137842923,1.92,0.645795826,0.306068792,0,1
28-Jun-2012,0.076794555,1.86,0.640046458,0.310229896,0,1
29-Jun-2012,0.193544707,1.82,0.635012791,0.312544087,0,1
02-Jul-2012,0.102027613,1.94,0.629897878,0.31621152,0,1
03-Jul-2012,0.164237405,1.98,0.625163192,0.31890596,0,1
05-Jul-2012,0.137446823,1.97,0.620829334,0.321981619,0,1
06-Jul-2012,0.07960683,2.03,0.616229239,0.325747408,0,1
09-Jul-2012,0.030227673,,0.610676054,0.330017694,0,1
10-Jul-2012,0.01334874,2.02,0.603909611,0.333881208,0,1
11-Jul-2012,0.018432843,1.93,0.596670193,0.337090668,0,1
12-Jul-2012,-0.022849418,1.91,0.588612635,0.340258426,0,1
13-Jul-2012,0.014594182,1.89,0.580944217,0.342751003,0,1
16-Jul-2012,0.01596118,,0.57364295,0.345388521,0,1
17-Jul-2012,0.046820264,1.97,0.567080947,0.347866822,0,1
18-Jul-2012,0.056798433,2.00,0.561025117,0.35038393,0,1
19-Jul-2012,0.105977721,2.02,0.556165392,0.352629002,0,1
20-Jul-2012,0.044418313,1.98,0.551331958,0.355647591,0,1
23-Jul-2012,0.01496037,1.98,0.545697722,0.358757176,0,1
24-Jul-2012,-0.044731774,2.00,0.53980255,0.362610149,0,1
25-Jul-2012,-0.039943127,1.93,0.532746026,0.36559689,0,1
26-Jul-2012,-0.012540098,1.94,0.526347847,0.368378112,0,1
27-Jul-2012,0.137114817,1.89,0.520477202,0.368925047,0,1
30-Jul-2012,0.104636611,,0.514414693,0.369737106,0,1
31-Jul-2012,0.092216522,1.87,0.508005102,0.370338285,0,1
01-Aug-2012,0.153553335,1.92,0.50298181,0.371028964,0,1
02-Aug-2012,0.07456625,2.01,0.497133746,0.372212905,0,1
03-Aug-2012,0.197008819,2.05,0.493135889,0.372843329,0,1
06-Aug-2012,0.191877361,2.09,0.488779109,0.373286988,0,1
07-Aug-2012,0.267350083,2.08,0.48465948,0.372977383,0,1
08-Aug-2012,0.275061829,2.01,0.480314966,0.372351432,0,1
09-Aug-2012,0.290594499,1.96,0.475830216,0.371358944,0,1
10-Aug-2012,0.256566242,1.93,0.471451209,0.370815535,0,1
13-Aug-2012,0.253092846,1.87,0.467455972,0.370561719,0,1
14-Aug-2012,0.354503995,1.83,0.464569369,0.37007683,0,1
15-Aug-2012,0.447944587,1.87,0.462911258,0.369698513,0,1
16-Aug-2012,0.500285652,1.86,0.461518125,0.369235924,0,1
17-Aug-2012,0.473901756,1.97,0.459523177,0.368510161,0,1
20-Aug-2012,0.475273437,1.93,0.456716927,0.367082702,0,1
21-Aug-2012,0.450930092,2.00,0.454028101,0.365922035,0,1
22-Aug-2012,0.35604735,2.01,0.450595141,0.364882615,0,1
23-Aug-2012,0.303014581,2.04,0.447165226,0.3643141,0,1
24-Aug-2012,0.300353589,1.96,0.443571825,0.363611317,0,1
27-Aug-2012,0.260932372,1.99,0.439197946,0.362615527,0,1
28-Aug-2012,0.234986289,1.92,0.434525031,0.361593986,0,1
29-Aug-2012,0.260886466,1.93,0.430248288,0.360577529,0,1
30-Aug-2012,0.241516289,1.99,0.424891787,0.358544436,0,1
31-Aug-2012,0.189370352,2.01,0.417771544,0.354612811,0,1
04-Sep-2012,0.200837528,,0.410423505,0.349824213,0,1
05-Sep-2012,0.224081289,2.05,0.403088324,0.344337857,0,1
06-Sep-2012,0.317248602,2.01,0.395903129,0.336917069,0,1
07-Sep-2012,0.318831589,1.99,0.388993803,0.329791072,0,1
10-Sep-2012,0.332642098,1.98,0.382774002,0.32364904,0,1
11-Sep-2012,0.355587023,1.92,0.376787211,0.317338428,0,1
12-Sep-2012,0.469028646,1.94,0.372183957,0.311868226,0,1
13-Sep-2012,0.453064667,1.98,0.367286348,0.305836758,0,1
14-Sep-2012,0.636702521,2.03,0.364317491,0.30140918,0,1
17-Sep-2012,0.581212283,1.99,0.360843528,0.296403967,0,1
18-Sep-2012,0.536034828,2.00,0.357389204,0.291854172,0,1
19-Sep-2012,0.497207468,1.96,0.352842007,0.285260703,0,1
20-Sep-2012,0.486889976,1.98,0.348260553,0.278521056,0,1
21-Sep-2012,0.458972596,2.03,0.342924431,0.270015137,0,1
24-Sep-2012,0.399439926,2.04,0.337474551,0.262036155,0,1
25-Sep-2012,0.324209497,2.04,0.331997914,0.255244482,0,1
26-Sep-2012,0.229959705,2.14,0.326979853,0.251216883,0,1
27-Sep-2012,0.270011049,2.29,0.322583489,0.247500908,0,1
28-Sep-2012,0.287372222,2.29,0.318640297,0.244212024,0,1
01-Oct-2012,0.26945374,2.31,0.314102915,0.239953241,0,1
02-Oct-2012,0.269100338,2.39,0.309080061,0.234424977,0,1
03-Oct-2012,0.276509825,2.38,0.304806912,0.230234143,0,1
04-Oct-2012,0.350703855,2.31,0.301473503,0.226590819,0,1
05-Oct-2012,0.423547631,2.29,0.298232986,0.221955608,0,1
09-Oct-2012,0.392869384,2.25,0.295073428,0.217814548,0,1
10-Oct-2012,0.334987096,2.26,0.291746065,0.214066441,0,1
11-Oct-2012,0.310024926,2.20,0.288062123,0.209839679,0,1
12-Oct-2012,0.296345722,2.21,0.284568783,0.206119642,0,1
15-Oct-2012,0.308075501,2.18,0.280848137,0.201543575,0,1
16-Oct-2012,0.386331627,2.23,0.277531944,0.196398804,0,1
17-Oct-2012,0.476762435,2.22,0.275251002,0.192408861,0,1
18-Oct-2012,0.516299807,2.30,0.27349448,0.189184492,0,1
19-Oct-2012,0.41530337,2.25,0.270980213,0.185203551,0,1
22-Oct-2012,0.445396451,2.19,0.268433648,0.180591494,0,1
23-Oct-2012,0.399383998,2.07,0.265898525,0.176520748,0,1
24-Oct-2012,0.436528341,2.06,0.263575166,0.17234093,0,1
25-Oct-2012,0.474336,2.01,0.262140717,0.169825194,0,1
26-Oct-2012,0.386926503,2.05,0.259915205,0.166361555,0,1
